x-position, y-position, x-velocity, y-velocity
   10.676169,    22.033040,     2.786509,     0.983177
   62.742602,    81.693277,    -2.822821,    -3.624321
   36.692107,    38.878964,    -4.054839,     3.052425
   22.537677,    21.159358,    -6.779103,    -6.107951
   72.834947,    62.444863,     0.573977,    -5.086210
   32.785710,    33.523908,    -2.378634,    26.778399
   92.017835,    10.690905,    -2.221755,     6.314903
   64.131470,    84.375829,    23.803531,    -5.601052
   15.440688,    77.981273,     4.378088,    -3.279916
   46.198205,    19.297110,     3.429499,     1.287628
   29.915529,    35.541188,    -7.506088,    18.228829
   96.405266,    31.637240,    -6.454147,    15.410743
   24.107354,    78.510159,     1.686828,    -6.108327
    3.565829,    38.444648,    14.495290,   -15.553840
   19.673631,    79.929767,   -16.395496,   -11.280330
   95.649500,    39.978066,     4.273698,   -12.368431
   30.126582,     9.910543,   -12.600216,     5.254207
   35.265582,    91.871975,   -33.446545,    -1.290165
   37.319454,    17.066179,   -16.025181,    -5.305799
   60.995732,    17.361054,     1.479929,     2.007889
   69.773839,    86.855602,     1.404954,     3.952505
    7.164120,     4.980625,    -7.085793,    23.427427
   78.508666,    78.184421,    -7.606780,   -27.385263
   19.710360,    86.233720,    -8.766989,     3.136896
   46.545811,    36.022509,     9.582021,     8.141011
   21.827804,    45.850393,   -10.274661,     7.898104
   36.509308,    87.165167,    -1.944628,     0.292880
    5.894420,    71.081267,     6.140812,    -4.851698
   87.874633,    48.859286,    -9.048652,    -4.625681
   52.969317,    37.171610,     7.788842,    11.979647
   53.181532,    74.550027,    17.413303,    -6.213249
   60.123278,    92.201934,    22.512738,   -10.436924
   44.229338,    82.301930,    22.847944,    17.201542
   94.206300,    92.473967,    -6.191644,     3.262514
   29.335312,    61.496259,    -9.190805,     1.523329
   64.741729,    46.914486,     2.841574,    13.014483
   73.663038,    95.127115,   -14.879316,    -9.655101
   68.710803,    29.629308,    -7.563312,   -13.590220
   20.826822,     2.646019,    15.571493,   -11.270693
   63.287434,    98.664209,   -19.038775,   -12.128876
   33.514619,    36.170745,    -3.374277,    -7.455662
   47.223322,    28.003080,    21.248742,     3.920480
   63.491446,    61.426009,   -13.586748,     6.450425
   10.429584,     9.748049,    11.553702,    -2.270987
   91.039622,    97.943701,    23.247245,   -18.788762
   45.548530,    30.612169,    -5.128256,    -4.129876
   74.290846,    19.348290,     6.641641,   -13.841386
   71.201580,    96.230236,     3.120008,    -6.970295
   62.159842,    87.739296,    -3.056270,     7.259293
   47.681674,     7.543409,     1.770701,    16.024140
   74.214237,    38.919240,     4.383381,    -7.341841
   57.197561,    90.521101,   -12.722754,     1.972784
    2.743652,    83.606717,   -14.972919,     7.581020
   81.278977,    43.324321,     4.711232,     8.535091
   51.314167,    64.190144,    17.401468,    15.054403
   49.893222,     3.611291,     8.980636,   -19.615669
    7.269881,     7.055218,     3.619459,     2.246548
   30.307406,    43.670098,     5.307300,    11.702449
   33.036086,    70.596462,     2.219084,    -5.400474
   56.121692,    15.836227,    -1.034587,    -8.770513
   10.929280,    22.687019,    11.538718,     4.752399
   11.955416,    20.516440,     3.730311,     1.116795
   68.075980,    25.601326,   -20.307250,    23.679214
    2.797843,    86.646876,    -5.855317,    11.157324
   49.730386,    34.063031,   -11.725544,     1.113206
    8.544385,    65.803728,   -14.075236,   -10.235229
   81.453551,    56.613240,     4.389986,     1.088525
   10.590126,    45.368939,   -11.239998,    13.718748
   34.276794,    26.880638,    11.025807,     1.266664
   87.673053,    69.005204,   -11.970403,    -4.613745
   62.135152,    83.336020,     1.844441,    -0.485428
   54.828488,    94.360191,    -6.476644,    13.340736
   91.985416,    88.983578,   -15.704554,    12.400203
   45.998607,     5.678851,    -8.458474,   -12.516698
   27.167659,    54.610509,    -9.258487,   -13.543849
   14.212523,     9.316542,    -1.961721,    -6.516438
   16.866645,    21.289065,    -9.848530,     0.690993
   89.868655,    70.404813,     3.874207,   -13.982718
   32.118839,    26.084565,     7.571411,    -8.684168
   90.252144,     9.113879,    29.232935,    -3.246101
    3.145393,    55.247273,    -0.178046,    23.741209
   77.133944,    26.767567,     2.245434,    -4.966884
   11.513895,    78.157920,    -1.239958,    -4.647205
   42.437396,    91.112663,   -12.793979,    -2.463893
   16.274553,    61.457592,    -2.540220,   -23.689512
   94.835562,    66.772468,     3.506581,   -12.295797
   98.151889,    72.215980,   -23.020727,     7.463456
   60.236381,    49.428057,   -13.138788,    -0.105696
   11.591418,    48.028358,     4.770062,    -5.136906
    3.844126,    43.861880,     9.441228,   -15.308553
   68.318213,     9.504534,    -5.646449,     7.333586
   35.018517,    85.580404,    12.641690,    -4.580302
   60.097182,    38.174338,    12.230656,    -5.855126
    7.711251,    26.857359,   -12.129610,    14.413040
   38.488152,    70.830620,     0.271065,    -2.099708
   26.913352,    30.075599,   -11.638040,    -4.331008
   35.796068,    35.882282,   -11.795144,     9.430689
    3.213560,    54.283408,     1.130209,     5.699222
   94.573615,    60.286017,     2.891461,    -5.212059
   47.780463,    64.362809,     0.086324,     5.895663
