x-position, y-position, x-velocity, y-velocity
   25.346502,    91.116167,     5.658500,   -11.250184
   78.595130,    18.702392,     1.306212,   -23.307938
    3.300613,    40.726943,   -16.477399,     0.923751
   55.835627,    51.429342,     6.700541,     6.668072
   36.189706,    54.495115,    -1.023771,   -13.191445
   68.889436,    74.527629,   -12.826875,   -23.023598
   80.719910,    87.532797,    -2.984601,   -26.025734
   20.443163,    90.477358,     4.962423,     7.884009
   62.226902,    45.216315,     2.243883,     7.434283
   17.980131,    24.838557,    13.061419,    -4.652159
   97.555613,     8.440086,    -2.114540,    -6.790257
   53.024471,    39.646618,     7.562951,    -7.937535
   52.787102,    37.731398,     4.099263,    -4.809125
   30.374489,    78.190518,    13.522142,     6.414484
   77.655148,    91.401027,     6.402102,     3.574670
   24.780936,    87.954263,     6.447976,     0.808194
    6.138082,    88.942218,     4.733386,     5.246570
   26.618150,    95.856250,     7.040297,    -5.915440
   20.365836,    52.740898,    -2.356483,   -16.651818
   26.115848,    20.705947,    17.536944,    -1.959985
   35.674323,    62.439267,    -3.368180,    15.667639
   87.785561,    28.684052,    13.455979,    -0.239941
   45.516039,    19.407354,   -12.934271,   -17.913977
   44.737629,    58.955279,     5.182969,     1.282523
   53.914735,    76.186014,     5.481350,    -3.954938
    8.729266,    29.626421,   -12.146995,     4.080427
   14.185308,    53.121581,    -3.744047,    -9.606819
   76.168593,    66.055859,    -4.550610,     3.548869
   68.842335,     5.149154,    16.314631,     5.465232
   34.774467,    37.045696,    14.663615,     1.462281
   15.408283,    29.132768,     1.069223,    15.423750
   78.254043,    24.114246,    -2.488327,    11.241875
   30.723533,    33.880846,     0.652748,    -4.631951
   39.976489,    75.072529,    -6.542449,     1.476017
    9.423694,    22.264349,     7.811297,    -4.942313
   80.828628,    90.100025,    10.617810,    -2.316898
   36.711722,    54.758533,    -0.710171,     1.763071
   77.314185,    47.672072,    -2.043800,    19.342675
   38.615523,    82.644147,     9.566504,    15.271749
   40.348251,    75.165234,    -1.596085,   -19.101508
   89.183832,     4.426860,     0.728044,    -1.804153
   32.497211,    33.730700,     0.930147,    -1.677302
   50.932611,    25.641843,     1.104846,   -20.572677
   40.537693,     9.240668,     7.882116,     3.195028
   49.271148,    39.980827,   -28.678889,   -12.392882
   65.591056,    49.356403,    28.202789,   -17.124705
   33.819626,    18.247674,    -8.404294,   -10.245019
   68.215336,    70.212507,   -19.266233,     3.124382
   46.733165,    42.439042,    12.706326,    11.992435
   55.036073,     2.336710,    -7.271320,    16.022649
   58.772803,    44.565496,    -9.916513,     2.691197
   62.853327,    67.143592,     5.977036,     9.970868
   16.426655,    31.687453,    -1.989108,     0.288019
   27.469184,    28.150568,   -16.817100,     7.280236
   68.453612,    50.736817,   -10.518480,   -15.856537
   28.088277,    33.250695,    10.502254,    -3.898402
   62.375245,    86.264297,     0.244551,     0.708932
    3.790912,    19.023990,     0.623743,    10.058982
    3.460507,    11.283571,   -18.787278,    -4.870088
   19.976200,    18.390369,    -3.653309,   -11.956515
   34.187974,     3.148640,    10.075199,   -20.617730
    9.409625,    50.829724,    15.782954,     1.812223
   53.069768,    29.115628,     5.605178,    -0.450006
   76.262129,    62.952391,     3.740454,    -6.395881
   21.239844,     8.407118,    10.624684,     5.993017
    5.816744,    73.724590,     6.047313,   -13.015700
   81.624028,    53.403216,    -2.521382,    -3.774261
   62.294935,    10.412377,   -11.796167,   -18.924256
   78.835387,    41.136050,     6.087054,     3.165067
   52.611396,     9.717796,     1.606551,   -16.068678
   41.839049,    93.147005,    -3.652228,    26.680474
   70.481598,    65.184118,    -0.550879,    -1.011676
   52.509190,    14.510565,    -3.511782,    10.555424
    9.326775,    34.541437,    21.928374,     3.219627
   63.181677,    15.590862,     1.409822,     1.990277
   28.500701,    21.774220,    -7.888205,    11.750545
   30.024150,    42.019852,     2.748922,    19.223401
   61.527444,    22.429326,     6.727626,     3.920678
   41.965768,    88.616546,    19.036532,     4.265877
   23.210195,    80.931547,    -7.345229,   -15.086564
   33.868478,    95.008698,    13.416594,     1.922393
   85.479122,    22.767466,    -4.516274,    -7.755762
   79.891147,     6.854861,   -22.708024,    -4.973507
   73.205090,    11.153901,    32.244217,   -16.420258
   79.872950,    26.325723,     4.980547,    -3.520341
    9.028676,    60.561292,   -11.212446,    -5.085701
   84.287328,    37.331252,   -10.757322,    -2.952516
   46.301312,    69.551748,   -10.160087,    -0.702803
   19.064781,    86.405133,     9.158249,    17.633824
   47.667831,     7.984269,    -3.373818,    -9.096847
   37.575598,    43.462223,    15.085686,    23.037244
   88.943438,    67.807639,     3.063346,    -8.909459
   19.739421,    78.398093,     3.942015,   -18.821744
   21.895584,    28.755877,     3.015446,    -7.491617
   45.306451,    66.947018,   -22.534533,   -11.021396
   25.938844,    94.224930,    16.036300,   -10.660887
   82.022708,     4.459483,    -7.875505,    -6.310012
   52.460451,    76.455429,    12.157742,     4.469621
   72.862868,    83.417786,    -2.032494,   -14.205778
   45.248556,    55.084019,    -9.972282,     2.771367
