x-position, y-position, x-velocity, y-velocity
   99.758399,    37.756936,     0.000000,     0.000000
   58.341492,    15.045560,    -3.087885,    -1.833096
   96.614024,    71.775642,     0.084500,     0.050024
   79.878230,    79.885716,     0.508780,     1.386954
   65.731394,    90.304492,     4.034303,     1.497224
   25.329207,    91.309520,    -7.727299,     2.436616
    9.585512,    85.126025,     4.683304,    -5.883996
    2.220377,    43.358565,     6.379404,     2.714676
   35.849738,    62.160679,     3.315351,     3.276981
   32.052950,    10.364313,    -1.541437,    -7.231800
    2.614298,    81.177881,     5.205281,    -3.123319
   15.403414,    20.120908,    -6.297961,    -0.755090
   90.151927,    84.134620,     0.000000,     0.000000
   29.171600,    41.315182,     0.314672,    13.782491
   59.271486,    87.266766,     7.293006,     5.992305
   66.141279,    56.101901,    -2.197807,    -4.679096
    2.985831,    28.986374,     0.677427,     1.280888
   39.122286,    38.415302,    -2.523981,     4.402527
   67.189991,    73.786195,    -0.531378,     2.692503
   41.510232,    44.490181,     1.070327,    -0.343748
   72.149036,    59.875705,    -2.557607,    -0.123713
   55.080786,    80.434548,     0.979763,     3.869046
   69.342500,    40.914980,     2.868627,    -4.798863
   95.004064,    15.896677,     0.864427,    -2.075889
   84.250965,    35.965410,     9.340099,    -6.229001
   71.903826,    59.401410,     3.113394,     1.698861
   48.014645,    12.925267,    -0.566681,     0.712423
   33.577306,    95.022475,    -1.123660,     0.663125
   10.102407,    24.421053,     2.232067,    -6.565763
   79.109647,    73.886404,     4.418419,    -2.899436
   72.249434,    24.349676,     1.854880,    -4.158910
   78.336076,    88.534495,     4.669555,     0.099965
   97.796562,    67.055918,     0.194169,     5.406207
   69.697556,    84.289962,     6.166619,     7.002553
    8.199879,    82.420143,    -5.438428,    -7.375786
   67.049852,    71.627064,     0.786767,     0.063566
   97.636667,    23.373957,     3.201005,     0.996612
   94.578422,    15.611570,    -2.758032,    -1.945967
   12.827961,    70.674831,     2.602202,   -11.922705
   60.696768,    71.933330,    -2.177820,     2.400174
   60.961640,    71.043061,    -4.404659,    -2.837272
   60.235161,     4.856639,    -1.766938,     0.656069
   97.798250,    79.998144,     0.000000,     0.000000
   72.489409,    24.717317,    -4.546862,    -1.446902
   66.676562,     4.839338,     0.312569,     8.311372
   76.119926,    79.844202,     5.017392,     3.067031
   40.843071,     3.949921,     0.000000,     0.000000
   91.868270,    71.300026,    -4.912885,     4.475962
   23.958550,    40.015680,     1.158166,   -10.601655
   64.615945,    82.957168,    -2.315969,     5.904357
   79.549725,    76.924553,     1.976654,     6.749015
   35.293530,    45.856935,     6.093973,   -10.356331
    3.679045,    73.003766,    -2.788880,    -0.907575
   69.443280,    92.039362,     6.145863,    -2.850301
   70.603659,     4.133120,    -2.776226,    -5.398865
   81.436563,    53.874035,   -11.324915,     6.363347
   73.196233,    99.007244,     3.385531,    -1.810142
   61.607223,    92.171566,     1.927593,    -2.638925
   37.271011,    16.136033,    -0.520763,    -0.790529
   64.480643,    76.048820,    -3.477007,     4.140771
   43.249268,    62.687436,    -2.501063,     8.859714
   99.794009,     3.479114,     0.000000,     0.000000
   99.049080,    91.757229,     0.000000,     0.000000
   73.654401,    70.697679,     0.079224,    -0.778741
   95.422147,    75.919022,     0.000000,     0.000000
   15.682013,    90.079078,     3.838959,    -4.118346
   70.607575,    11.711989,   -12.064281,     0.709812
   79.040522,    53.531636,    -3.149275,    -2.814689
   96.682848,    54.660101,    -8.385203,     9.875204
   66.424803,    55.949381,     0.726073,     2.172789
   85.584050,    74.964569,     4.788369,    -1.789551
   46.516165,    58.855693,    -4.706362,     7.844099
   13.002987,    46.986134,    -1.436984,   -12.069357
   49.780585,    64.939046,    -8.217094,     2.027223
   31.169236,    67.316705,    14.402940,     2.124979
    3.695496,     5.608740,   -12.133515,    13.606592
   50.930681,     4.108460,    -2.565560,     5.265907
   60.551449,    83.643324,     3.781983,    -0.326479
   88.305362,    78.033130,     3.677506,     2.825676
   18.816632,    29.807642,    -6.548109,    -6.244232
   67.054670,    58.751889,     3.420415,    -1.368834
   74.614767,    53.773725,     0.158788,     0.892683
   35.434011,    48.328143,     5.765168,     7.946816
   14.981404,    69.415937,     4.775695,     2.347848
    3.463539,    18.052118,    -0.795673,    -6.238573
   17.383111,    12.510123,     6.110634,    -2.637421
   56.021589,     6.725394,     1.842659,    -4.077833
   36.984377,    95.840141,     3.837191,    -7.969262
    2.349615,    68.908336,    -0.148953,    -4.145448
   82.180457,    77.429872,     2.887438,     4.394883
   32.263776,    22.915905,    -7.553508,   -10.059770
   83.708616,    50.105479,    -1.520946,    -4.448343
   82.877506,    15.737768,    -3.487446,    -0.574570
   16.025631,    45.794045,     2.489572,    -7.472582
   36.128525,    94.679049,     1.446996,    -0.444382
   65.972843,    96.653785,    -1.716599,    -3.704771
    8.673078,    13.282080,     0.183190,    -4.376916
   26.331318,    94.580296,    12.682438,    -4.621358
