x-position, y-position, x-velocity, y-velocity
   99.758399,    37.756936,     0.000000,     0.000000
   74.932800,     8.836856,    -1.112594,    -5.595248
   84.024650,    73.819230,    -2.731782,    -1.527527
   78.680146,    73.772183,    -4.031212,    -4.825199
   73.080747,    97.223833,     5.040059,     1.501057
   41.574797,    95.886200,    -2.381433,     6.058354
   44.595706,    26.521933,     1.399006,     4.580254
   33.176447,    35.873870,     3.181574,    -2.035282
   40.951264,    75.958816,     8.361114,    -1.319308
   79.082928,     6.010111,     5.450104,     4.111761
   16.141863,    90.906744,    -1.869693,     3.228635
   23.426628,    25.573845,     2.039054,     0.298186
   76.792669,    89.209555,    -5.979203,     0.156648
   54.305131,    90.935767,    -1.273703,     2.172198
   72.245600,    79.369409,     7.049354,     2.824745
   62.778101,    33.551329,     5.111467,     3.860772
   18.049420,    60.325390,     3.208988,     7.859822
   34.239043,    72.895745,    -3.940620,    -1.610480
   62.086183,    97.157685,    -6.321505,     3.243618
   42.247143,    57.325004,    -8.349612,    -1.194779
   89.516639,    65.457536,   -11.445633,    -2.778407
   67.175493,    80.583932,     2.575420,    -6.899418
   88.388049,    25.837492,     1.263724,     2.591230
   94.237741,    36.814272,    -1.405915,    11.744587
   56.678355,     8.715887,     3.222490,     1.732410
   65.674724,    75.486764,     3.259485,    -0.203736
   43.980191,     7.824338,     5.416223,   -10.572986
   54.082818,    88.023406,    -0.188618,    -5.862468
   27.215315,    11.613851,     1.868201,     4.496229
   91.916935,    77.878588,    -0.049580,    -6.372813
   89.913969,     2.874727,    -2.055007,    -0.337470
   85.626056,    80.422649,     0.421341,    -5.840159
   89.891613,    67.843969,    -3.669118,    -2.256908
   73.234234,    79.659356,    -3.100417,     0.083714
   34.024604,    64.222255,    -5.020307,     4.235451
   76.917321,    85.623331,     0.269591,    -1.116092
   77.581405,    46.534062,     0.443600,     3.671876
   93.177503,    15.227534,    -4.777839,     6.076924
   34.087499,    60.507282,     2.218880,     1.958884
   56.316228,    86.929553,     2.458325,     1.157818
   44.629323,    31.616276,    -1.066413,    -4.797413
   96.255264,    19.374897,    -4.752610,     2.751545
   96.692574,    87.388345,     0.447571,     4.404617
   50.244027,    50.780129,    -6.277766,     8.096560
   79.117107,     3.186090,     0.643419,    -1.385545
   88.104607,    78.393860,     2.282878,     0.295150
   54.980149,    40.779688,    -2.978411,     6.259784
   95.852634,    86.511263,     0.926439,    -0.683513
   39.700970,    12.881776,   -15.901442,     9.482795
   80.197488,    73.417521,    -3.427778,    -9.753176
   74.573408,    88.050639,     0.809192,    -6.876922
   34.211756,    40.215988,    -0.265899,   -10.455160
   26.043857,    70.211183,     3.160848,    -4.144699
   94.643905,    85.978002,     2.249850,     1.632893
   43.901325,    16.642584,    -4.724665,    -6.029948
   63.470025,    58.948725,     0.919337,     5.178786
   57.604404,    93.122159,     1.416940,     3.790247
   73.801438,    92.426020,    -3.663102,    -5.450481
   32.597746,    13.271732,     8.416510,     5.431959
   67.232487,    76.633217,     4.114662,     2.912274
   69.894559,    78.794112,    -1.131200,    -2.930896
   90.318937,     3.717260,    -0.439968,     0.132875
   85.785463,    93.882815,    -6.300821,    -0.483825
   71.040903,    78.134964,     0.650909,     1.163433
   96.707412,    93.613425,     0.860054,     3.150826
   42.201167,    80.505137,    -3.364792,     1.065323
   70.456562,    49.976381,     0.255778,    -0.789320
   60.862735,    27.268678,     4.353717,     1.371046
   88.743194,    44.977914,     0.669442,    -2.569969
   85.017752,    61.031100,     8.493876,    11.438134
   58.564660,    73.394787,     2.003790,     4.263823
   51.717487,    71.849410,    14.716071,     3.578327
    5.036581,    49.405439,     5.692659,     7.584222
   13.110215,    16.592956,     2.071742,    -7.211135
   45.417863,    67.061119,    -1.857667,    -3.235040
   32.808912,     8.861650,     8.876780,    -2.824080
