x-position, y-position, x-velocity, y-velocity
   46.895744,    71.778838,     8.997871,    -3.325272
   50.782247,    31.527897,     7.747316,     9.166278
   20.156548,    41.893299,     5.121588,     5.102192
   69.640027,    60.892849,     5.768902,    -2.016874
   36.842972,    32.955872,    13.909072,   -27.064618
   21.015465,    73.340536,    -9.942572,     0.173253
   57.091368,    22.945927,   -21.949120,    -6.191422
   29.872918,    79.651028,     1.517280,    -6.220308
   92.839092,    63.916919,     7.729172,    12.081137
   23.273575,    28.453103,    15.721513,    -0.296157
   93.964718,     2.857213,    -2.652116,     9.955291
   80.349143,     2.222739,   -11.856255,    17.625471
   59.966070,    57.587081,    -5.398927,     7.859779
   51.658470,    90.823402,    -5.881174,     3.885101
   96.381320,    98.059591,     6.670358,    -8.721881
   52.558502,    69.199090,    -0.428737,   -10.777935
   24.598288,    86.318932,     4.733386,    -5.246570
   49.584879,    52.368866,     3.972300,    -1.787051
   32.603919,    44.035696,    -3.775630,    13.704235
   16.540394,    24.983293,    17.588536,    14.581551
   18.015952,    88.910484,     6.664596,   -26.878289
   64.908408,    33.106321,    -5.834517,     2.610664
   46.032419,    29.290433,     8.184802,     2.656215
   79.049682,    77.923069,    12.669147,   -22.314518
   59.742369,    64.999444,     2.293352,    15.628036
   38.529398,    34.708103,    -8.983323,   -18.679087
   49.348210,    44.523148,    -1.844751,    -5.868752
   94.260583,    65.660182,    -6.126662,   -13.975128
   87.947312,    15.957408,    20.349014,    10.141830
   61.580895,    51.912674,     0.091783,    -8.122366
   11.910922,    20.341583,    21.650204,     1.489727
   62.005326,    23.267424,    -8.087664,    -4.201096
   45.083155,    29.960125,    -9.372391,     0.410658
   42.720909,    95.012032,     1.020397,     3.890671
   27.473237,     5.784879,    11.316775,    18.095958
   87.712678,    87.903572,     7.848825,    21.155484
   27.172242,    55.396876,    -2.106379,     5.352181
   89.827943,    19.577780,     1.246372,    10.182777
   92.214021,    96.655638,    15.838337,    -5.326234
   76.883703,    93.174369,    16.582416,   -23.765353
   90.559318,     6.197300,   -21.240341,   -17.337366
   36.730988,    67.353453,    18.895381,    14.089579
   64.350248,    17.784469,     8.909860,    -8.217183
   30.350202,    10.554215,     3.301727,     1.964036
   51.407452,    10.891865,     3.442528,    27.622619
   38.028501,    42.443569,    -7.142153,    -9.061953
   53.417222,    42.062773,     4.770230,     9.845283
   36.287575,    47.441799,   -10.683357,    -1.325433
   93.723623,    38.022841,    16.361156,     1.399772
   13.448200,    16.863346,    -7.378434,     8.056696
   49.308675,    65.200135,   -10.961684,    10.553521
   77.921530,    86.941398,   -31.041490,     2.653391
   54.470293,    35.168391,    12.987310,     5.908946
   43.217351,    27.764701,    -3.325566,    10.118093
   54.776065,    44.753318,   -18.982545,    -5.969387
   48.188891,    10.867509,    14.522262,    -4.803592
   59.458247,    93.130384,    10.458678,     9.317252
   37.281756,    28.160152,    16.463898,     7.035387
   36.523463,    37.343040,    -1.401266,    -7.415878
   27.783990,    16.576130,    -1.861163,    15.857254
   51.137506,    61.887906,     9.148527,    35.052611
   20.429521,    61.615180,    -3.182770,     5.639148
   91.722273,     3.199355,    14.994606,     1.489719
   93.076570,    13.432891,    -4.669910,   -13.441755
   48.815589,    21.999867,     7.893621,    18.961244
   27.162691,    40.302690,     4.863385,    -5.097041
   80.514483,    98.747459,     3.308821,   -12.661223
   47.738175,    36.657063,     2.632863,    10.978915
   90.708130,    16.801824,   -10.560070,    -2.942725
   52.216347,    33.020018,    -2.295556,     2.920820
   19.748263,    97.152124,    -5.831977,     0.371409
   61.770415,    58.717537,     4.967736,     0.911347
   73.361424,    33.600933,    11.764374,    -8.548188
   34.758068,    25.521805,     4.872595,     6.212973
   67.272709,    13.260412,   -13.249737,    -2.979004
   35.527651,    23.841133,     6.483836,    -0.948208
    9.584308,    58.712688,     2.231301,   -14.511256
   70.453767,    18.217029,    10.920896,     3.984890
   88.821193,    88.175026,   -12.035078,   -24.619566
   36.096868,    71.028610,     7.472423,    13.834381
   96.604477,    83.966767,    -3.862575,   -13.409596
   81.807129,     2.263018,    -1.216297,     7.077467
   89.827340,    72.455432,     3.682028,     2.017577
   63.087794,     6.154757,     3.719077,    -5.162230
   94.419282,    22.990820,     4.680564,    10.660762
   27.557302,    19.281629,    10.975229,   -15.585410
   69.959502,    48.016243,     0.955769,    22.308335
   35.293306,    62.839489,    10.276068,     2.008325
   37.628394,    74.870865,    -7.022367,     0.222196
   63.825001,    22.212362,    10.783200,    -3.003065
   36.704002,    44.296770,   -13.184792,     3.825482
   95.689727,    67.841765,    -3.574617,    12.513232
    2.501159,    33.543664,    15.422414,   -10.883673
   33.030082,    59.587971,    -4.061651,    -5.405674
    5.896319,    36.641563,    -2.958675,     8.001041
   57.964825,    95.643142,     6.197226,    -5.630872
   72.425422,    55.252562,     8.242176,     8.983712
   99.297824,    82.389106,   -15.898163,   -15.238275
   59.691096,    70.651550,    -2.765864,     3.390104
   38.333093,    59.433155,     2.445924,    -2.273968
