x-position, y-position, x-velocity, y-velocity
   98.358579,    36.848130,    -1.224329,    -0.989117
   75.839209,     8.667642,     5.185853,     5.330992
   85.921558,    86.253226,    -2.365169,     1.584202
   70.385532,    60.912949,    -1.800225,    -5.476071
   80.810142,    90.391611,     3.743731,    11.243890
   35.859358,    86.192833,    -2.381433,    -6.058354
   53.731622,    26.266555,     5.222040,     0.239631
   44.092700,    40.644344,     3.918272,     8.517543
   52.849078,    78.670917,    -1.440065,     2.884136
   92.238882,    10.924260,     1.272929,     5.460470
    9.321321,    96.866482,    -5.348774,    -5.325928
    6.261930,    21.777338,   -12.976985,    -6.413561
   80.013528,    90.578354,     5.257119,     3.215381
   54.017667,    97.402510,     2.115905,    -2.152330
   81.504134,    86.126728,     2.368624,     5.719183
   68.405632,    38.761654,    -6.221770,    -8.901841
   28.569369,    77.757576,     5.418644,     9.281342
   25.378162,    69.430864,    -2.655456,    -3.122339
   61.058332,    91.444970,     1.177979,     4.660785
   40.890430,    44.876836,     6.626299,    -5.392278
   90.265467,    72.335419,    -8.660117,     1.451359
   71.634009,    81.680815,     0.683851,    -1.826612
   89.661382,    30.432944,     0.033466,     1.150802
   90.204852,    47.489562,   -11.728957,    -2.848512
   65.470671,     9.981837,     5.749802,    -3.851761
   68.319726,    68.831198,    -7.029044,    -3.739240
   56.913744,    12.415679,     1.401249,     8.351295
   59.447773,    77.038862,     7.771082,    -2.654183
   25.192295,    23.594125,    -6.292688,     3.077373
   93.254579,    72.188974,     0.738905,   -10.980099
   84.763963,     3.862228,    -2.928231,     2.188540
   91.149190,    77.289060,     0.989283,    -0.215161
   82.107385,    68.626344,    -4.709770,    -3.803688
   60.633228,    70.231318,    -3.260221,    -6.500201
   25.422592,    58.485024,    -2.918374,    -5.462332
   85.857785,    75.785138,     3.533271,    -3.564995
   82.033084,    48.410174,     9.775629,    -3.469966
   85.211233,    29.129666,    -2.089555,     3.724465
   40.608529,    71.366939,    -6.959226,     3.810316
   61.096727,    88.513742,     3.513631,     4.385809
   54.377771,    26.137447,     5.514058,    -2.116404
   88.117136,    21.930454,    -1.307666,    -1.413667
   96.632235,    89.677686,    -2.728747,     3.048658
   38.174711,    68.423180,     3.772051,     1.694879
   80.661312,     4.017417,     0.643419,     1.385545
   88.002159,    68.650304,     2.844638,    -0.655042
   47.257793,    55.883507,    -3.277379,     6.301616
   98.047529,    77.868508,    -2.612632,    -3.973339
   31.836947,    15.948691,    -7.245125,     0.861285
   75.167092,    56.040934,     1.421715,     0.718944
   76.586833,    90.417797,     3.054534,    -6.575447
   49.935865,    38.486334,     9.286537,     3.512630
   31.712204,    74.058561,     2.629767,     3.554985
   91.531455,    88.938220,    -4.842028,    -0.184820
   40.098237,     3.859833,    -4.470155,    -3.633603
   64.590306,    68.609195,     4.679483,     0.775723
   47.099429,    97.233495,    -6.526443,     3.982037
   70.755225,    84.126053,    -9.397197,    -2.035633
   21.581388,    30.897829,    -0.017425,     1.324206
   73.281619,    80.377071,     8.256076,     1.467674
   76.114085,    71.059637,     3.447345,    -2.304835
   94.301179,     2.434563,     3.159855,     3.423190
