x-position, y-position, x-velocity, y-velocity
   33.361553,    99.677792,   -27.021968,   -27.750678
   61.059534,    44.443110,     0.104873,     1.806650
   17.725123,    56.209405,   -10.766645,    13.755124
   82.146648,    66.480411,    10.712775,     2.903325
   63.930851,    28.983098,    16.141039,    -2.502019
    6.101607,    73.600415,    -9.942572,     0.173253
   48.734463,    25.308890,    -1.860810,     4.332683
   29.289603,    79.451016,    -2.822314,    -2.103733
   97.237835,    74.360886,     0.612057,     9.433647
   40.958366,    32.536730,    14.410455,     0.931246
   94.441960,    16.056966,     2.187780,    11.394035
   61.464304,    15.359835,    13.175896,     4.071144
   59.981420,    70.037013,     5.233692,     0.812008
   38.687124,    90.130099,    -1.677323,    14.138703
   91.442921,    79.988079,     0.620259,    -3.023377
   52.587364,    66.814809,    -4.997592,    -1.886249
   35.604876,    86.905372,    -0.868965,   -28.068712
   55.263517,    50.930459,    -2.421289,    -8.304415
   20.908711,    57.498836,    -4.157962,     8.871203
   34.610784,    34.238169,     5.150339,    -2.665336
   32.674700,    57.688712,    22.525289,     3.519387
   73.799337,    46.821486,    26.372483,     3.417796
   59.887184,    45.850910,    -0.961332,    16.538897
   98.053404,    44.451292,   -12.669147,   -22.314518
   51.973417,    82.680211,    -6.684274,    11.013639
   60.120744,    19.460729,    -5.611232,    -8.419961
   45.418860,    35.190549,    -2.951409,    -6.298709
   85.070590,    44.697489,    -6.126662,   -13.975128
   87.038128,    29.149410,    -3.959881,    19.906149
   61.258982,    49.178859,     6.845600,     9.164574
   21.551574,    28.414799,   -19.355595,    11.699676
   51.191105,    11.555650,    -6.741080,   -16.417503
   40.342409,    44.299254,     2.693863,    10.496730
   45.348876,    91.715505,     6.143589,   -10.245038
   47.158765,     7.423491,    -0.929522,     6.717074
   93.586199,    85.307282,   -11.642265,   -12.287203
   24.289500,    63.494318,    -1.504802,     5.503947
   87.914666,    39.472774,    -2.481404,    18.323607
   79.024903,    86.078103,     9.479077,     1.458184
   72.002317,    61.959328,    -8.030618,   -17.592068
   69.636065,    18.103190,   -15.126376,     3.261472
   56.732767,    70.574035,    11.865955,     9.510313
   58.871141,    12.454521,    -8.256329,    15.295245
   35.575391,    11.919696,     3.196257,     0.514671
   47.199033,    29.881414,     7.504740,     0.328247
   34.123793,    45.778819,    -3.418784,    20.178300
   61.928229,    55.283778,     7.387989,     9.017737
   20.651623,    41.535795,    -6.724082,    -8.100696
   78.998582,    40.122500,   -16.361156,     1.399772
    2.380548,    28.948390,     7.378434,     8.056696
   54.544197,    52.493855,     9.947410,    -5.376880
   66.295989,    95.292905,     5.491121,     9.274210
   68.530749,    46.174608,     9.743524,    19.570325
   30.271590,    24.843595,     3.170438,     4.499542
   46.034816,    31.790312,   -11.275048,    -7.441258
   59.357968,    14.067433,     4.804031,    18.022813
   63.950121,    88.538827,     8.943577,    -4.975372
   25.589482,    24.836267,   -10.168025,    -9.340412
   42.406321,    21.468568,     6.294987,   -13.098355
   27.668782,    47.328838,     8.102878,    26.306396
   39.323830,    92.383374,   -10.855922,   -14.960073
   15.655365,    70.073903,    -3.182770,     5.639148
   86.632282,     5.962819,    -9.954139,     7.254677
   76.210055,     2.956455,   -14.550274,     6.136103
   52.437502,    40.128276,    -5.980253,    12.188621
   29.684005,    31.907576,    -4.012228,    -8.684869
   85.903015,    80.117415,     7.071990,   -10.432080
   32.660602,    51.965989,   -11.051350,     0.078990
   75.776933,    12.441804,    -7.021938,    -4.353950
   63.699052,    35.211006,    13.895259,    -0.630971
   11.000297,    97.337829,    -5.831977,    -0.371409
   67.922604,    58.411280,    -7.560246,    10.058030
   87.847376,    18.598589,     8.166983,   -19.534402
   44.179656,    18.820469,     9.016408,    -1.449311
   82.733523,    28.778310,    19.232596,    13.784029
   24.194539,    12.676754,    -8.940071,   -13.507827
   12.931260,    36.945804,     2.231301,   -14.511256
   84.513232,    23.774341,     1.161938,     5.127582
   91.360612,    59.146312,    23.325157,   -22.194545
   25.418875,    71.026677,    -8.598339,    -5.158973
   93.279728,    78.408626,   -13.861301,    -7.856646
   73.610469,    15.894643,    -3.831920,    11.494697
   95.142129,    59.512462,    -1.233666,   -13.729063
   68.666410,     5.638534,     3.719077,     5.162230
   93.951226,    38.981963,    -4.680564,    10.660762
   44.355509,     5.609424,    28.067464,   -10.653146
   63.493726,    74.710266,    -8.103463,    16.152006
   50.615164,    66.032087,    10.649190,     0.545024
   46.735853,    74.554632,     7.006925,    -0.241752
   69.749099,    23.103265,    -5.526613,     6.785548
   29.081035,    51.012165,    -8.811321,     0.716643
   83.236365,    82.390424,   -10.501043,    10.652160
   25.634780,    17.218154,    15.422414,   -10.883673
   24.555295,    51.703286,   -21.654724,   -12.599017
    3.233511,    48.643126,     2.958675,     8.001041
   77.232061,    90.400007,   -14.346563,   -19.276767
   71.458749,    58.347584,   -19.619614,   -15.612608
   86.687584,    69.953140,   -11.927648,    -4.552218
   66.751279,    81.497993,     6.211761,     8.004501
   42.001979,    56.022202,     2.445924,    -2.273968
