x-position, y-position, x-velocity, y-velocity
   48.617168,    29.108759,     0.769806,   -10.898090
   -0.206291,    66.865909,    32.312355,    46.466814
   81.585004,    76.788165,   -50.444099,    20.734166
   79.684803,    29.941709,    22.057943,   -56.903054
   31.253666,    91.439495,   -40.992977,    69.466462
   91.208940,    82.621584,   -36.049804,   -13.989368
   77.819942,    78.225924,   -40.360695,    -9.362815
   34.760485,    52.703811,    39.820973,  -209.421096
   44.865479,    81.932668,   -33.099109,    87.042680
   40.002928,    74.821094,    48.324639,     5.373742
   -9.347611,    56.631120,   606.729501,  -223.501613
   71.555147,    55.629115,    21.133090,   -27.179017
   61.398396,    43.246809,     1.039016,   -19.242740
   79.253161,    23.336149,    22.351586,   -43.457013
   79.802469,    89.481936,   -56.008478,   -25.381332
   77.137812,    -4.592245,  -161.576049,   126.342749
   37.901410,     6.186466,     4.179073,   294.742980
   46.801735,    11.662549,   181.234731,  -527.991367
    5.858335,    25.656417,   -64.966500,    -9.422422
    2.029763,    80.231592,    46.163375,   -37.125260
   55.392212,    70.144637,   -19.388650,   -27.970807
   66.080654,    75.639329,    28.451230,   -23.759344
   81.964439,    94.354057,   -30.603640,     8.247949
   77.832958,    25.542312,   -15.335749,    20.041279
   96.167290,    20.939131,     1.536181,   -18.427165
   89.866114,    65.807784,   -23.875613,   185.918090
   54.547114,    18.922761,    25.688306,    38.742759
   51.277215,   -10.198631,  -380.545745,   122.804178
   44.972526,    44.074243,   -21.053164,   -62.465357
   73.412936,    39.853401,    84.170619,   -72.572045
   29.799596,    46.764632,   -92.702445,   101.717842
   31.000312,    33.677138,    44.779551,    -9.741127
   25.607169,    54.755456,   -16.925823,   -53.264248
   -0.492750,    16.478035,   108.363548,    34.670205
   26.393104,    54.614618,    39.218116,   -40.071731
   30.635815,    18.024577,    21.592001,    18.714940
   81.506048,    65.978355,   -41.828080,    10.277142
    3.296986,    59.717352,    17.914621,   -13.311668
   32.276066,    35.598906,   -12.238152,    30.327938
   85.173894,    68.461418,   158.265945,    91.163993
    3.329742,    88.474809,   -72.862612,   -58.230260
   17.850045,    11.020472,    34.037462,    94.495333
   19.324849,    20.491762,    15.406434,     8.729495
    5.885749,    39.896050,  -366.650849,  -178.455378
   21.341238,    90.581209,   236.071374,   -36.477023
   57.772256,    16.545816,    -5.449191,    10.775986
   19.096164,   102.998856,   -97.868703,  -212.143097
   73.082132,    49.287399,   -16.905178,    80.266264
   27.393834,   120.262947,   896.928024,  -295.864057
   53.659587,    14.137823,    -9.250726,   -10.975327
   76.283041,    58.388697,    15.794231,    28.491491
   78.016446,    46.865923,   -16.671480,    53.394721
  -25.638356,    92.711713,   296.622948,   186.075683
   57.472212,    17.803023,   -24.445593,    60.601083
   19.419956,    68.188285,   -54.356183,    16.445366
   75.703129,    80.104044,   -12.846447,    24.449177
   45.637132,    95.548999,    -2.711201,   103.660704
   46.638325,    12.237876,  -145.140701,   554.329815
   20.305958,    20.323626,    26.431507,    40.423067
   27.305481,     8.519224,    -7.038526,   -68.321253
   73.966081,    56.254847,     9.889465,   -13.940455
   47.546465,    34.030736,     6.623730,    42.640165
    4.779936,    81.784574,   -42.600058,    25.670683
   36.279814,    92.167960,  -272.342441,   234.285325
   72.283199,    44.046557,  -278.765659,   356.444903
   91.157805,    89.844909,     3.887103,   -20.232181
   45.360723,    80.873789,    91.033656,    16.894732
   57.177934,    16.863895,   138.448752,    87.750261
   70.101233,    90.496981,    28.086614,   -49.703798
   85.360599,    85.748264,   -32.163236,  -140.996048
   90.815701,     6.061972,    19.907540,   -42.564410
   68.781689,    96.400169,    -4.689947,     8.302746
   94.280997,    88.556483,     7.390122,    12.231148
   -0.690021,    58.586247,   143.584686,    -3.931156
    4.603864,    20.879530,    29.989312,    15.670382
   54.303417,    61.447750,  -133.299034,  -122.638192
   57.905797,    51.908492,    29.943886,   -73.937737
   41.326971,    12.610717,  -163.634723,   -49.432689
   13.250914,     2.259351,   239.420973,   -22.040135
   54.578547,    57.121392,    10.105002,   -32.846084
   13.374404,   125.714023,   309.534254,  -394.936587
   29.286989,    59.020760,   -62.993272,  -315.801426
   89.448617,    64.637876,    26.334033,    18.826238
   53.425159,    37.280650,     1.001895,   -16.832512
   85.774910,    23.848490,     0.092013,    48.018900
   60.822149,    42.148537,   -23.995374,    -8.344702
   65.332282,    -6.346528,   377.993180,   140.245499
   92.410593,    67.438753,    27.301383,   -13.673496
  103.243973,    72.276375,   -71.832280,   -57.943743
   63.851789,    -4.365712,    45.190079,   231.742103
   93.432614,    36.376323,   -12.005564,    19.558846
   55.062242,     5.638989,   -88.527748,  -147.755744
   89.386544,    50.847842,    55.800032,     1.155814
