x-position, y-position, x-velocity, y-velocity
   42.253543,    68.344993,    17.794543,   -46.777525
   83.089309,    25.703474,   -23.656390,   -32.873601
   94.565400,    30.856577,   123.348292,   -58.001391
   62.039378,    95.352554,    -9.801516,     4.037429
   90.977036,    27.446805,    22.589969,    90.037327
    8.173759,    82.894625,    20.416075,    -5.159358
   65.554198,    70.318875,   -30.786631,    48.558087
   49.034635,    76.549748,   -27.981662,     6.537582
   26.484958,    83.971759,    13.456904,    -2.527036
   18.444598,    37.612314,   -18.003745,    52.527898
   55.705213,    13.847501,    37.645919,    16.722554
    3.982365,    63.791946,    14.993528,     8.710538
   79.173109,    86.156664,    -8.013723,    -5.751759
   77.085361,    89.945783,  -121.426509,     0.689006
   69.366437,    27.306140,   -53.179924,   -31.069022
   12.468515,    59.583141,    -3.242971,    66.257992
   11.927559,    65.807017,    -7.827855,    -7.462421
   57.305947,    95.816002,    75.748784,   -28.885405
   54.987609,    77.831162,  -309.948489,    41.503843
   68.779833,    -2.109137,   -14.028745,    52.057948
   73.961252,    36.264539,    31.345369,    47.833516
   77.175360,    79.562860,   -73.459630,    30.246986
   29.231395,    25.637592,    20.962384,   -88.648958
   49.139371,    54.796256,    41.062275,   -16.414961
  116.034951,    88.387491,  -174.988110,   -37.191232
   21.403533,    92.787806,     5.727290,    88.085637
   46.868827,    42.337090,     0.972308,   -27.951000
   81.350190,    26.651487,    -0.130445,    -7.336573
   88.712042,    78.412177,   -60.208163,   -31.936617
   18.392451,    49.620815,   -13.664952,    15.451320
   34.471468,    21.119019,    17.522918,     2.412479
   13.470069,    97.741858,    41.623298,    42.345181
   94.120020,     8.776642,    63.992987,   -46.221942
   17.406296,    20.523357,    36.083153,    20.131388
   21.096902,    95.249235,    25.162818,    19.511651
   29.992177,    53.586184,   -14.073887,   -28.261395
   73.674429,     9.792340,  -125.265367,    45.541465
   36.307654,    98.967087,    98.663617,  -124.504899
   59.059921,    62.315680,   -53.214291,   -19.236464
   60.860394,     2.916313,  -373.513066,    79.986366
   71.368995,    22.338470,     5.173154,    23.830187
   88.922439,    89.752475,   -14.830965,    36.859153
   38.547602,     2.290917,    -1.162643,     3.731637
   41.449432,    51.286834,   -26.650673,    26.369610
   96.145045,    33.966946,   466.246503,  -162.003735
   18.860151,    94.440658,    64.019057,    45.487705
   59.577105,    66.356395,    16.646896,    17.713327
   38.919367,    37.938085,    35.148063,    76.066058
    3.614903,    34.732794,   -24.546513,    22.147826
   36.263929,    53.208197,   -72.028481,   -61.909559
   71.606892,    28.820223,   -10.947289,    -6.764032
    6.142607,    53.045386,   -42.188791,     6.955322
    5.552016,    80.240555,     2.773558,   -21.609063
   97.592856,    61.978500,    12.150659,    51.693909
  -16.064135,    56.496132,   424.935309,   108.203862
   58.071078,    37.626609,    25.681647,     1.684370
   62.560064,     9.391559,     6.264443,    17.335361
   58.179523,    28.680173,   -16.112012,   -16.169867
   86.567593,    17.261703,  -133.337128,   120.626448
   90.941665,     9.745853,   127.471313,  -316.455372
   58.799118,    87.158487,     9.821360,    23.851590
   81.133782,    10.503266,    48.201920,  -111.817310
   43.177683,    -2.843423,   240.704389,   151.634133
   47.544780,    81.336389,   -18.971974,   -13.444326
   63.355376,    35.705257,    47.588071,    27.326639
   95.474015,     4.403635,    16.979504,    35.631242
   63.737418,    52.781330,    -5.929522,    -0.665339
   32.847904,    43.549322,  -251.115138,   -77.867337
   34.760072,     5.854985,   -11.132645,   -40.013368
   57.310552,    75.712864,   -60.187587,    24.310034
   44.863798,    51.169443,    32.671591,     4.862410
   59.895879,    84.205846,     4.389193,     8.679968
    3.143626,    98.915176,   -47.417984,   -14.886023
   -6.661176,    63.913539,   361.328954,    38.471551
   96.924910,    24.591622,   -35.922304,    -8.963971
   20.320907,   104.213596,  -172.403001,  -185.990421
   85.802390,    49.535110,   -40.052138,     8.288579
   83.054271,    75.317755,   119.130067,   113.516052
   49.579467,    34.637665,    -5.727205,    -6.252353
   95.176453,    80.945691,    27.258890,    -0.389366
   52.042783,    31.742798,   -16.803680,    -2.219236
   82.244980,    24.557628,   -10.980441,   -15.421116
   44.787113,    17.673647,     3.932574,   -43.709078
   59.221377,    46.699262,    16.763449,    13.424266
   66.411678,    38.127260,   -11.785816,    -7.627003
   56.245204,    15.807441,    29.486837,    15.092878
   71.722052,    47.534854,   441.890878,  -177.587744
   19.225591,    91.200177,    62.765332,   -44.069264
   93.914352,    63.735622,   -58.194925,   -78.296223
   76.978460,    33.434368,     3.269457,   -17.570139
   55.626453,    36.487038,    15.211778,    13.120059
   67.861631,   110.388895,  -263.820910,  -201.369809
   59.010246,    83.070128,    62.378475,   -23.565632
   33.229756,    58.558628,     2.104553,    -8.345340
  -11.003672,    28.224512,   236.089131,    93.824239
   56.951860,    89.593655,   -20.415397,    -0.214956
   41.117199,    26.849409,    10.480773,   -20.785976
   20.772894,    31.499990,   149.562744,   -93.966495
   40.500899,    53.297998,    11.929708,    -2.157478
   58.621968,    38.909833,    21.836336,   -18.037542
   19.567568,    58.845894,   -28.048426,    14.306041
   23.320469,    79.163484,    27.479951,    97.490138
  112.055816,    94.780331,  -154.507863,    16.823336
   83.010970,    76.148946,   -23.926988,    -3.470440
   76.624255,    96.704802,   -11.227054,   -64.690149
   41.700961,    14.905984,   -49.622170,    19.111417
   87.649070,     9.052405,   -13.961550,    -7.861127
   34.474419,    88.471273,    24.495023,    -2.732442
   75.300705,    62.901871,   -74.902182,    99.240924
   58.415362,    55.097573,    -3.061140,   -42.074356
   53.610767,    24.738799,   -30.847244,   -61.205123
   90.602775,    48.028487,   -72.132470,    -1.891035
   38.904880,    18.755226,    17.906814,   -47.740735
  -31.603793,     5.733081,   494.911581,   -25.397966
   52.970007,    11.755099,   -22.372086,   -45.613877
   84.140970,    67.145676,    21.948599,   -21.576275
   83.079848,    26.276720,   -12.235646,     7.362288
   71.086011,    35.219673,    12.548727,     6.825121
   30.980986,    22.345655,     2.749270,    23.236008
   63.807462,    37.753065,    27.003812,    40.192917
   90.177555,    64.807097,    -7.772315,    16.636397
   40.942401,    49.792384,   -30.583594,    30.148465
   81.528412,    84.562167,    17.863182,    -3.326048
   42.360520,     7.278833,  -168.381821,    59.871487
  102.420659,    50.606911,  -114.931001,    37.168767
   59.030964,    51.649093,    10.410187,     2.512507
   57.468306,    23.205678,   -14.122776,    -6.505521
   16.355260,    40.689266,    74.296677,     8.631438
   79.142065,    40.572422,    26.652318,   -16.420653
   84.102288,     5.599665,   -15.543955,     6.010039
   35.754214,    80.984367,    31.047953,   -17.481824
   24.613620,    78.545458,    46.205091,   -15.160555
   39.284253,    82.839103,   -26.559304,     9.645359
   70.820777,    61.165814,    -2.713721,   -18.212614
   84.985563,    36.701796,    15.755731,    25.449264
   35.756673,    12.459935,   100.509945,    44.891688
   48.007819,    27.361174,   -10.362401,     5.099012
   18.639731,    12.815703,   -15.070192,    77.203988
   96.669538,    32.653288,    14.772387,   -35.593214
   22.785043,    39.586658,   -19.255935,    33.408728
   21.790850,    24.548999,   -55.832480,   -53.073763
   53.482092,    55.331563,   -24.458437,     1.428467
    1.951762,    75.423724,    41.462587,   118.264583
   85.184435,    27.831732,   -16.799184,    27.467304
   26.020845,    64.211982,    13.791024,   -13.856863
   70.680637,    53.597100,   -11.326622,    -6.155727
    4.150314,    30.392514,    33.618192,    19.063166
   76.944597,    44.076492,   -38.110100,    21.901138
   62.850016,    57.568505,    29.593426,    -9.550827
   44.500258,    95.939948,   -22.700110,   -40.094892
   74.917830,    73.282121,   -10.053558,     1.267290
   62.748506,    33.968141,   320.954104,   -14.900717
   32.582568,     7.390655,   -39.014256,   -55.934418
   47.076618,    50.752905,   -24.340501,    45.180487
   53.440917,    12.661388,   -16.086866,   -22.316082
   51.805104,    32.075704,     5.995298,    13.673352
   32.830924,    57.360857,     8.266825,     0.125288
   -7.858465,    23.985670,   130.967138,   -18.009171
   35.102971,    89.440450,    21.557262,     2.823905
   31.235209,    58.568809,    -5.667544,    10.188289
   29.677455,    66.499868,    47.840770,    -4.931618
    6.420078,    84.127429,   -15.309058,   -87.526535
   87.856585,    57.895629,    16.853869,     6.787075
   41.261310,    88.620086,  -216.659168,    -1.895161
   34.110119,    60.987479,    -5.470448,    -8.269857
   71.326139,     5.667956,   110.064676,    35.853634
   57.171760,    50.442484,   -20.247350,   -65.171712
   22.340014,     9.274010,    28.581261,    14.640750
   31.337315,    50.418199,     4.211802,     9.942475
    3.855084,    31.445417,   -85.841013,    99.617190
   89.570839,    93.607198,    80.564811,   -24.422640
   94.967127,    19.952457,  -512.735511,   141.059974
   92.806563,    59.692244,   102.045764,   112.047940
   43.804480,    75.154784,   -31.153028,     1.429241
   16.517174,    20.133155,    -3.816714,    19.748137
   33.836783,    10.661448,    -5.824392,     6.865861
   65.227347,    70.074817,   -35.024664,    10.619247
   33.839450,    43.944370,   123.238119,    59.577031
   97.688345,    46.140677,   -58.817693,     7.229722
    2.814762,    66.518661,   -19.621535,   -19.004566
   84.422824,    75.204309,   117.867656,    94.006207
   31.365680,    87.476235,    53.026300,  -123.860929
   63.044859,    11.551619,    23.385393,    49.446037
   86.160520,    64.847485,    31.354671,   -49.188328
   74.885251,    32.269324,   -59.512621,   -37.597742
   97.728736,    75.036278,    71.680324,    50.232827
   -4.634046,    50.053594,   106.936002,    38.661640
   26.753424,    37.766740,     0.063782,    29.773773
   17.263507,    30.558196,   235.838912,   281.887460
  -23.511709,    89.905940,   306.000528,    14.309727
   56.900165,    14.215296,    23.843280,    34.905884
   13.919617,    48.580852,   965.414298,  2507.646370
   13.951801,    48.665563,  -939.414743, -2498.632638
   59.203917,    64.156867,     4.382648,   -22.102552
   20.252040,    17.807817,    30.661900,   -28.350494
   31.010974,    33.185828,    68.656585,   101.934795
   88.178958,    24.869286,     1.339880,    -0.804071
   47.236498,    12.511617,    36.430344,    21.090995
   43.872608,    95.644406,   -27.999796,   -34.327597
   46.443659,    56.440004,  -262.670813,   370.758097
