x-position, y-position, x-velocity, y-velocity
   19.908740,    72.262356,    13.811288,    47.987513
   71.230874,    74.150149,    42.497374,   -45.615389
   77.884808,    47.098661,   -14.247572,    -7.049668
   77.557254,    98.728448,    -8.965961,    -7.866703
   54.050618,    96.790859,    32.617156,   -99.251249
    4.999324,    77.491677,    -9.071519,     6.641676
   98.234863,    93.236781,   -34.093549,   106.095304
   65.732663,    81.473898,    84.371715,   -12.757372
   26.572040,    91.863472,   -16.728725,   -15.296255
   32.783318,    38.441716,    -9.636774,   -13.111420
   24.772484,    11.781639,     5.982490,   -20.536181
    9.901691,    50.916018,    -7.160831,    10.722682
   85.644695,    93.206393,    -4.917492,    -5.063268
   16.187345,    87.811974,  -126.718620,     9.924860
   59.322453,    93.082380,    67.750243,   -71.715317
    0.311098,    27.448277,    14.957700,   -69.539663
   18.042730,    73.953153,    -2.453171,    -5.818408
   79.800248,    87.710190,  -134.459537,    48.593093
    4.330159,    19.974425,   449.875524,  -110.301118
   87.923454,    51.172079,   -16.042462,   -35.929032
   29.835991,    22.070906,    35.051986,   -49.876203
   45.634502,    97.037147,    62.357827,   -45.104164
   14.474339,    93.444836,     1.197213,    34.545755
   15.692098,    58.460490,     6.778461,    15.727985
   76.746220,    36.899769,    19.150649,    41.957417
   19.212602,    24.498072,     2.560308,   -80.022011
   31.169679,    66.609160,    16.910084,   -18.989584
   65.139053,    31.330575,    25.610175,    12.062553
   21.302184,    72.703485,    76.613787,    39.043908
   34.240778,    35.709648,    -8.585829,   -14.579275
   31.901569,    26.228412,    -3.203035,    -6.100186
   34.742655,    56.416485,    46.176672,  -123.786278
   65.297369,    36.874261,    20.769797,    -7.697272
   18.908845,     1.492338,   -12.251231,    -0.954802
   10.121616,    81.466062,   -28.488989,     9.010360
   53.823509,    97.649690,   -34.388482,    26.505530
   36.750751,    46.189443,  -165.482865,   -48.593065
   58.222275,    57.842799,   -70.777815,     3.264589
   80.873291,    68.708554,    26.761659,    -7.531773
   50.732880,    66.367046,   -86.109877,   -57.946255
   63.182865,     9.482700,     8.529490,   -22.253776
   86.765493,    14.743098,    14.398373,    65.539315
   44.881193,    14.931975,    -5.445912,   -11.057100
    8.354802,    20.722729,    77.179864,    16.361184
   44.211672,    48.504295,  -554.388408,  -178.633987
   73.565651,    31.976088,   -87.183879,    54.946778
   50.839218,    40.341665,     1.646244,    19.589176
    6.628131,    74.931875,   -25.225330,  -102.030763
   29.556564,    29.826451,     3.230826,    -3.336296
  105.776530,    80.899927,   -94.491076,    18.677398
   75.366202,    40.952334,     5.851739,   -24.208782
   64.935591,    36.152312,   -47.979977,    21.164019
    2.090022,    90.060925,     5.098119,    19.421216
   85.093240,     6.109650,     8.069743,   -51.928344
    9.847486,    31.233543,    32.802869,    -7.084494
   39.182092,    45.118257,   -14.745713,   -15.153754
   80.921307,     6.717325,   -42.746660,   -29.216181
   83.655999,    28.397213,   -22.653355,    12.316853
   78.969523,   106.956046,  -165.103453,   -99.495973
  116.306044,    41.132486,  -188.245728,   337.981410
   43.384695,    60.542386,    23.114278,    -9.123052
   88.819021,     5.878563,    30.564540,    -4.008960
    4.268379,    78.475237,  -109.287198,     0.476774
   75.421004,    97.196070,   -23.880073,    15.364426
   22.943466,    12.809883,   -78.051396,   -48.536254
   76.265921,    34.992925,    13.391513,   -27.389989
   61.101478,    38.921176,    12.057022,    24.139857
   46.774017,     4.528522,   -27.078829,   -56.636517
   42.455083,    51.697980,    10.910656,   -20.546868
   55.381417,    38.820119,    88.448323,    29.768016
   13.746355,    47.296643,   -46.141622,     3.128284
   56.136945,    75.060445,    -2.149954,     4.015783
   88.502741,    54.718358,  -103.069076,    80.817929
   69.888963,    55.414689,    -8.568695,     8.841339
   55.633303,    37.587082,    41.201841,   -10.224967
   35.571648,    87.854851,  -213.018314,   191.886500
   65.195720,    37.595623,    32.870417,    21.614856
   24.780458,    17.736036,   229.268056,  -318.412053
   64.817134,    46.451364,   -16.004973,   -11.010877
   46.256703,    80.415816,    38.913726,     0.023544
   71.548441,    32.931680,   -16.138355,    -1.209764
   85.504093,    33.812754,     1.592828,    -2.420387
   37.938590,    76.607140,     5.448374,   -45.415526
   35.084895,    28.045705,    24.361092,    12.134405
   66.671522,    89.737920,    14.402795,   -56.226415
   38.467771,    20.845312,   -77.799070,   -32.168628
   29.506792,    27.059947,    -2.913456,     6.518355
   66.396310,    51.023875,   -70.613162,    43.466450
   30.352060,    36.953776,     4.786754,   -35.673496
   75.185421,    59.357094,    -0.595394,   -21.928485
   53.646264,    31.457784,    -7.356504,    -1.876970
   75.306744,    63.120720,     5.715768,   -21.116605
   14.064487,    82.750147,   -53.918512,    45.589100
   29.059737,    69.837066,     3.839209,    -7.959397
   63.762581,    80.157109,  -268.337390,  -308.180729
   71.818268,    93.339507,   -11.280302,    -2.883331
    0.413036,   106.449780,    86.893110,  -133.200430
   35.677219,    34.748529,    -1.875697,    -6.398680
   21.810185,    64.448744,    15.740197,   -10.306688
   34.758329,    80.419354,    17.129278,   -34.382263
   60.792915,    37.522134,   -35.989496,    22.596079
   31.745497,    25.865672,   -42.366028,  -103.995390
   65.286544,    38.428229,     9.203687,    58.395002
